_id,date,eventName,fight0LOSER,fight0METHOD,fight0ROUND,fight0TIME,fight0WC,fight0WINNER,fight0aLink,fight0bLink,fight10LOSER,fight10METHOD,fight10ROUND,fight10TIME,fight10WC,fight10WINNER,fight10aLink,fight10bLink,fight11LOSER,fight11METHOD,fight11ROUND,fight11TIME,fight11WC,fight11WINNER,fight11aLink,fight11bLink,fight12LOSER,fight12METHOD,fight12ROUND,fight12TIME,fight12WC,fight12WINNER,fight12aLink,fight12bLink,fight13LOSER,fight13METHOD,fight13ROUND,fight13TIME,fight13WC,fight13WINNER,fight13aLink,fight13bLink,fight14LOSER,fight14METHOD,fight14ROUND,fight14TIME,fight14WC,fight14WINNER,fight14aLink,fight14bLink,fight1LOSER,fight1METHOD,fight1ROUND,fight1TIME,fight1WC,fight1WINNER,fight1aLink,fight1bLink,fight2LOSER,fight2METHOD,fight2ROUND,fight2TIME,fight2WC,fight2WINNER,fight2aLink,fight2bLink,fight3LOSER,fight3METHOD,fight3ROUND,fight3TIME,fight3WC,fight3WINNER,fight3aLink,fight3bLink,fight4LOSER,fight4METHOD,fight4ROUND,fight4TIME,fight4WC,fight4WINNER,fight4aLink,fight4bLink,fight5LOSER,fight5METHOD,fight5ROUND,fight5TIME,fight5WC,fight5WINNER,fight5aLink,fight5bLink,fight6LOSER,fight6METHOD,fight6ROUND,fight6TIME,fight6WC,fight6WINNER,fight6aLink,fight6bLink,fight7LOSER,fight7METHOD,fight7ROUND,fight7TIME,fight7WC,fight7WINNER,fight7aLink,fight7bLink,fight8LOSER,fight8METHOD,fight8ROUND,fight8TIME,fight8WC,fight8WINNER,fight8aLink,fight8bLink,fight9LOSER,fight9METHOD,fight9ROUND,fight9TIME,fight9WC,fight9WINNER,fight9aLink,fight9bLink,fightPage,location,promotionName,venue
6445bbdb056c2dc45ac08224,"July 9, 2022 (2022-07-09)",UFC on ESPN dos Anjos vs Fiziev,Rafael dos Anjos,KO,5,0:18,Lightweight,Rafael Fiziev,https://www.fightstats.xyz/search?q=Rafael Fiziev Profile,https://www.fightstats.xyz/search?q=Rafael dos Anjos Profile,Ronnie Lawrence,Decision,3,5:00,Bantamweight,Saidyokub Kakhramonov,https://www.fightstats.xyz/search?q=Saidyokub Kakhramonov Profile,https://www.fightstats.xyz/search?q=Ronnie Lawrence Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Armen Petrosyan,Decision,3,5:00,Middleweight,Caio Borralho,https://www.fightstats.xyz/search?q=Caio Borralho Profile,https://www.fightstats.xyz/search?q=Armen Petrosyan Profile,Douglas Silva de Andrade,Decision,3,5:00,Bantamweight,Said Nurmagomedov,https://www.fightstats.xyz/search?q=Said Nurmagomedov Profile,https://www.fightstats.xyz/search?q=Douglas Silva de Andrade Profile,Jared Vanderaa,TKO,3,3:10,Heavyweight,Chase Sherman,https://www.fightstats.xyz/search?q=Chase Sherman Profile,https://www.fightstats.xyz/search?q=Jared Vanderaa Profile,Ricky Turcios,Decision,3,5:00,Bantamweight,Aiemann Zahabi,https://www.fightstats.xyz/search?q=Aiemann Zahabi Profile,https://www.fightstats.xyz/search?q=Ricky Turcios Profile,Michael Johnson,Decision,3,5:00,Lightweight,Jamie Mullarkey,https://www.fightstats.xyz/search?q=Jamie Mullarkey Profile,https://www.fightstats.xyz/search?q=Michael Johnson Profile,Tresean Gore,KO,1,3:50,Middleweight,Cody Brundage,https://www.fightstats.xyz/search?q=Cody Brundage Profile,https://www.fightstats.xyz/search?q=Tresean Gore Profile,Cortney Casey,Decision,3,5:00,"Women's Flyweight",Antonina Shevchenko,https://www.fightstats.xyz/search?q=Antonina Shevchenko Profile,https://www.fightstats.xyz/search?q=Cortney Casey Profile,Garrett Armfield,Technical,2,3:13,Featherweight,David Onama,https://www.fightstats.xyz/search?q=David Onama Profile,https://www.fightstats.xyz/search?q=Garrett Armfield Profile,Karl Roberson,TKO,3,2:19,Light Heavyweight,Kennedy Nzechukwu,https://www.fightstats.xyz/search?q=Kennedy Nzechukwu Profile,https://www.fightstats.xyz/search?q=Karl Roberson Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bbe0056c2dc45ac08225,"July 2, 2022 (2022-07-02)",UFC 276 Adesanya vs Cannonier,Jared Cannonier,Decision,5,5:00,Middleweight,Israel Adesanya (c),https://www.fightstats.xyz/search?q=Israel Adesanya (c) Profile,https://www.fightstats.xyz/search?q=Jared Cannonier Profile,Jessica Eye,Decision,3,5:00,"Women's Flyweight",Maycee Barber,https://www.fightstats.xyz/search?q=Maycee Barber Profile,https://www.fightstats.xyz/search?q=Jessica Eye Profile,Jessica-Rose Clark,Submission,1,0:42,"Women's Bantamweight",Julija Stoliarenko,https://www.fightstats.xyz/search?q=Julija Stoliarenko Profile,https://www.fightstats.xyz/search?q=Jessica-Rose Clark Profile,,,,,,,,,,,,,,,,,,,,,,,,,Max Holloway,Decision,5,5:00,Featherweight,Alexander Volkanovski (c),https://www.fightstats.xyz/search?q=Alexander Volkanovski (c) Profile,https://www.fightstats.xyz/search?q=Max Holloway Profile,Sean Strickland,KO,1,2:36,Middleweight,Alex Pereira,https://www.fightstats.xyz/search?q=Alex Pereira Profile,https://www.fightstats.xyz/search?q=Sean Strickland Profile,Robbie Lawler,TKO,2,4:47,Welterweight,Bryan Barberena,https://www.fightstats.xyz/search?q=Bryan Barberena Profile,https://www.fightstats.xyz/search?q=Robbie Lawler Profile,"Sean O'Malley",No contest,2,3:09,Bantamweight,Pedro Munhoz,https://www.fightstats.xyz/search?q=Pedro Munhoz Profile,"https://www.fightstats.xyz/search?q=Sean O'Malley Profile",Brad Riddell,Submission,1,0:45,Lightweight,Jalin Turner,https://www.fightstats.xyz/search?q=Jalin Turner Profile,https://www.fightstats.xyz/search?q=Brad Riddell Profile,Donald Cerrone,Submission,2,1:32,Welterweight,Jim Miller,https://www.fightstats.xyz/search?q=Jim Miller Profile,https://www.fightstats.xyz/search?q=Donald Cerrone Profile,Gabriel Green,Decision,3,5:00,Welterweight,Ian Garry,https://www.fightstats.xyz/search?q=Ian Garry Profile,https://www.fightstats.xyz/search?q=Gabriel Green Profile,Brad Tavares,Decision,3,5:00,Middleweight,Dricus du Plessis,https://www.fightstats.xyz/search?q=Dricus du Plessis Profile,https://www.fightstats.xyz/search?q=Brad Tavares Profile,Uriah Hall,Decision,3,5:00,Middleweight,André Muniz,https://www.fightstats.xyz/search?q=André Muniz Profile,https://www.fightstats.xyz/search?q=Uriah Hall Profile,,"Paradise, Nevada",Ultimate Fighting Championship,T-Mobile Arena
6445bbe5056c2dc45ac08226,"June 25, 2022 (2022-06-25)",UFC on ESPN Tsarukyan vs Gamrot,Arman Tsarukyan,Decision,5,5:00,Lightweight,Mateusz Gamrot,https://www.fightstats.xyz/search?q=Mateusz Gamrot Profile,https://www.fightstats.xyz/search?q=Arman Tsarukyan Profile,Brian Kelleher,Submission,1,2:27,Bantamweight,Mario Bautista,https://www.fightstats.xyz/search?q=Mario Bautista Profile,https://www.fightstats.xyz/search?q=Brian Kelleher Profile,Jinh Yu Frey,Decision,3,5:00,"Women's Strawweight",Vanessa Demopoulos,https://www.fightstats.xyz/search?q=Vanessa Demopoulos Profile,https://www.fightstats.xyz/search?q=Jinh Yu Frey Profile,,,,,,,,,,,,,,,,,,,,,,,,,Neil Magny,Submission,2,4:58,Welterweight,Shavkat Rakhmonov,https://www.fightstats.xyz/search?q=Shavkat Rakhmonov Profile,https://www.fightstats.xyz/search?q=Neil Magny Profile,Alan Baudot,TKO,2,3:04,Heavyweight,Josh Parisian,https://www.fightstats.xyz/search?q=Josh Parisian Profile,https://www.fightstats.xyz/search?q=Alan Baudot Profile,Christos Giagos,Submission,1,3:05,Lightweight,Thiago Moisés,https://www.fightstats.xyz/search?q=Thiago Moisés Profile,https://www.fightstats.xyz/search?q=Christos Giagos Profile,Nate Maness,Decision,3,5:00,Bantamweight,Umar Nurmagomedov,https://www.fightstats.xyz/search?q=Umar Nurmagomedov Profile,https://www.fightstats.xyz/search?q=Nate Maness Profile,Rodolfo Vieira,Decision,3,5:00,Middleweight,Chris Curtis,https://www.fightstats.xyz/search?q=Chris Curtis Profile,https://www.fightstats.xyz/search?q=Rodolfo Vieira Profile,Tafon Nchukwi,TKO,1,1:15,Light Heavyweight,Carlos Ulberg,https://www.fightstats.xyz/search?q=Carlos Ulberg Profile,https://www.fightstats.xyz/search?q=Tafon Nchukwi Profile,T.J. Brown,Decision,3,5:00,Featherweight,Shayilan Nuerdanbieke,https://www.fightstats.xyz/search?q=Shayilan Nuerdanbieke Profile,https://www.fightstats.xyz/search?q=T.J. Brown Profile,Raulian Paiva,Decision,3,5:00,Bantamweight,Sergey Morozov,https://www.fightstats.xyz/search?q=Sergey Morozov Profile,https://www.fightstats.xyz/search?q=Raulian Paiva Profile,JP Buys,TKO,1,1:08,Flyweight,Cody Durden,https://www.fightstats.xyz/search?q=Cody Durden Profile,https://www.fightstats.xyz/search?q=JP Buys Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bbea056c2dc45ac08227,"June 18, 2022 (2022-06-18)",UFC on ESPN Kattar vs Emmett,Calvin Kattar,Decision,5,5:00,Featherweight,Josh Emmett,https://www.fightstats.xyz/search?q=Josh Emmett Profile,https://www.fightstats.xyz/search?q=Calvin Kattar Profile,Eddie Wineland,TKO,1,0:59,Bantamweight,Cody Stamann,https://www.fightstats.xyz/search?q=Cody Stamann Profile,https://www.fightstats.xyz/search?q=Eddie Wineland Profile,Deron Winn,TKO,2,4:25,Middleweight,Phil Hawes,https://www.fightstats.xyz/search?q=Phil Hawes Profile,https://www.fightstats.xyz/search?q=Deron Winn Profile,Kyle Daukaus,KO,1,1:13,Middleweight,Roman Dolidze,https://www.fightstats.xyz/search?q=Roman Dolidze Profile,https://www.fightstats.xyz/search?q=Kyle Daukaus Profile,,,,,,,,,,,,,,,,,Tim Means,Submission,2,1:28,Welterweight,Kevin Holland,https://www.fightstats.xyz/search?q=Kevin Holland Profile,https://www.fightstats.xyz/search?q=Tim Means Profile,Albert Duraev,TKO,2,5:00,Middleweight,Joaquin Buckley,https://www.fightstats.xyz/search?q=Joaquin Buckley Profile,https://www.fightstats.xyz/search?q=Albert Duraev Profile,Guram Kutateladze,Decision,3,5:00,Lightweight,Damir Ismagulov,https://www.fightstats.xyz/search?q=Damir Ismagulov Profile,https://www.fightstats.xyz/search?q=Guram Kutateladze Profile,Julian Marquez,KO,1,3:18,Middleweight,Gregory Rodrigues,https://www.fightstats.xyz/search?q=Gregory Rodrigues Profile,https://www.fightstats.xyz/search?q=Julian Marquez Profile,Tony Kelley,TKO,1,3:49,Catchweight (137.5 lb),Adrian Yanez,https://www.fightstats.xyz/search?q=Adrian Yanez Profile,https://www.fightstats.xyz/search?q=Tony Kelley Profile,Jasmine Jasudavicius,Decision,3,5:00,"Women's Flyweight",Natália Silva,https://www.fightstats.xyz/search?q=Natália Silva Profile,https://www.fightstats.xyz/search?q=Jasmine Jasudavicius Profile,Court McGee,KO,1,1:34,Welterweight,Jeremiah Wells,https://www.fightstats.xyz/search?q=Jeremiah Wells Profile,https://www.fightstats.xyz/search?q=Court McGee Profile,Danny Chavez,KO,1,1:12,Featherweight,Ricardo Ramos,https://www.fightstats.xyz/search?q=Ricardo Ramos Profile,https://www.fightstats.xyz/search?q=Danny Chavez Profile,Gloria de Paula,Decision,3,5:00,"Women's Strawweight",Maria Oliveira,https://www.fightstats.xyz/search?q=Maria Oliveira Profile,https://www.fightstats.xyz/search?q=Gloria de Paula Profile,,"Austin, Texas",Ultimate Fighting Championship,Moody Center
6445bbef056c2dc45ac08228,"June 12, 2022 (2022-06-12)",UFC 275 Teixeira vs Procházka,Glover Teixeira (c),Submission,5,4:32,Light Heavyweight,Jiří Procházka,https://www.fightstats.xyz/search?q=Jiří Procházka Profile,https://www.fightstats.xyz/search?q=Glover Teixeira (c) Profile,Ramona Pascual,Decision,3,5:00,"Women's Featherweight",Joselyne Edwards,https://www.fightstats.xyz/search?q=Joselyne Edwards Profile,https://www.fightstats.xyz/search?q=Ramona Pascual Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Taila Santos,Decision,5,5:00,"Women's Flyweight",Valentina Shevchenko (c),https://www.fightstats.xyz/search?q=Valentina Shevchenko (c) Profile,https://www.fightstats.xyz/search?q=Taila Santos Profile,Joanna Jędrzejczyk,KO,2,2:28,"Women's Strawweight",Zhang Weili,https://www.fightstats.xyz/search?q=Zhang Weili Profile,https://www.fightstats.xyz/search?q=Joanna Jędrzejczyk Profile,André Fialho,KO,2,2:24,Welterweight,Jake Matthews,https://www.fightstats.xyz/search?q=Jake Matthews Profile,https://www.fightstats.xyz/search?q=André Fialho Profile,Ramazan Emeev,TKO,1,2:32,Welterweight,Jack Della Maddalena,https://www.fightstats.xyz/search?q=Jack Della Maddalena Profile,https://www.fightstats.xyz/search?q=Ramazan Emeev Profile,Seung Woo Choi,Decision,3,5:00,Featherweight,Joshua Culibao,https://www.fightstats.xyz/search?q=Joshua Culibao Profile,https://www.fightstats.xyz/search?q=Seung Woo Choi Profile,Steve Garcia,KO,1,1:14,Lightweight,Hayisaer Maheshate,https://www.fightstats.xyz/search?q=Hayisaer Maheshate Profile,https://www.fightstats.xyz/search?q=Steve Garcia Profile,Jacob Malkoun,Decision,3,5:00,Middleweight,Brendan Allen,https://www.fightstats.xyz/search?q=Brendan Allen Profile,https://www.fightstats.xyz/search?q=Jacob Malkoun Profile,Danaa Batgerel,Decision,3,5:00,Bantamweight,Kang Kyung-ho,https://www.fightstats.xyz/search?q=Kang Kyung-ho Profile,https://www.fightstats.xyz/search?q=Danaa Batgerel Profile,Liang Na,KO,1,1:22,"Women's Strawweight",Silvana Gómez Juárez,https://www.fightstats.xyz/search?q=Silvana Gómez Juárez Profile,https://www.fightstats.xyz/search?q=Liang Na Profile,,Kallang,Ultimate Fighting Championship,Singapore Indoor Stadium
6445bbf4056c2dc45ac08229,"June 4, 2022 (2022-06-04)",UFC Fight Night Volkov vs Rozenstruik,Jairzinho Rozenstruik,TKO,1,2:12,Heavyweight,Alexander Volkov,https://www.fightstats.xyz/search?q=Alexander Volkov Profile,https://www.fightstats.xyz/search?q=Jairzinho Rozenstruik Profile,Johnny Muñoz Jr.,KO,1,1:08,Bantamweight,Tony Gravely,https://www.fightstats.xyz/search?q=Tony Gravely Profile,https://www.fightstats.xyz/search?q=Johnny Muñoz Jr. Profile,Zhalgas Zhumagulov,Decision,3,5:00,Flyweight,Jeff Molina,https://www.fightstats.xyz/search?q=Jeff Molina Profile,https://www.fightstats.xyz/search?q=Zhalgas Zhumagulov Profile,Andreas Michailidis,Decision,3,5:00,Welterweight,Rinat Fakhretdinov,https://www.fightstats.xyz/search?q=Rinat Fakhretdinov Profile,https://www.fightstats.xyz/search?q=Andreas Michailidis Profile,JJ Aldrich,Submission,2,2:38,"Women's Flyweight",Erin Blanchfield,https://www.fightstats.xyz/search?q=Erin Blanchfield Profile,https://www.fightstats.xyz/search?q=JJ Aldrich Profile,,,,,,,,,Dan Ige,Decision,3,5:00,Featherweight,Movsar Evloev,https://www.fightstats.xyz/search?q=Movsar Evloev Profile,https://www.fightstats.xyz/search?q=Dan Ige Profile,Michael Trizano,TKO,3,0:55,Featherweight,Lucas Almeida,https://www.fightstats.xyz/search?q=Lucas Almeida Profile,https://www.fightstats.xyz/search?q=Michael Trizano Profile,Poliana Botelho,Submission,1,4:55,"Women's Flyweight",Karine Silva,https://www.fightstats.xyz/search?q=Karine Silva Profile,https://www.fightstats.xyz/search?q=Poliana Botelho Profile,Zarrukh Adashev,KO,1,1:01,Flyweight,"Ode' Osbourne","https://www.fightstats.xyz/search?q=Ode' Osbourne Profile",https://www.fightstats.xyz/search?q=Zarrukh Adashev Profile,Askar Mozharov,TKO,1,4:40,Light Heavyweight,Alonzo Menifield,https://www.fightstats.xyz/search?q=Alonzo Menifield Profile,https://www.fightstats.xyz/search?q=Askar Mozharov Profile,Felice Herrig,Submission,2,4:01,"Women's Strawweight",Karolina Kowalkiewicz,https://www.fightstats.xyz/search?q=Karolina Kowalkiewicz Profile,https://www.fightstats.xyz/search?q=Felice Herrig Profile,Alex da Silva Coelho,Decision,3,5:00,Lightweight,Joe Solecki,https://www.fightstats.xyz/search?q=Joe Solecki Profile,https://www.fightstats.xyz/search?q=Alex da Silva Coelho Profile,Daniel Argueta,Decision,3,5:00,Featherweight,Damon Jackson,https://www.fightstats.xyz/search?q=Damon Jackson Profile,https://www.fightstats.xyz/search?q=Daniel Argueta Profile,Niklas Stolze,Submission,2,1:32,Lightweight,Benoît Saint-Denis,https://www.fightstats.xyz/search?q=Benoît Saint-Denis Profile,https://www.fightstats.xyz/search?q=Niklas Stolze Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bbfc056c2dc45ac0822a,"May 21, 2022 (2022-05-21)",UFC Fight Night Holm vs Vieira,Holly Holm,Decision,5,5:00,"Women's Bantamweight",Ketlen Vieira,https://www.fightstats.xyz/search?q=Ketlen Vieira Profile,https://www.fightstats.xyz/search?q=Holly Holm Profile,Elise Reed,TKO,3,3:52,"Women's Strawweight",Sam Hughes,https://www.fightstats.xyz/search?q=Sam Hughes Profile,https://www.fightstats.xyz/search?q=Elise Reed Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Santiago Ponzinibbio,Decision,3,5:00,Welterweight,Michel Pereira,https://www.fightstats.xyz/search?q=Michel Pereira Profile,https://www.fightstats.xyz/search?q=Santiago Ponzinibbio Profile,Duško Todorović,KO,1,4:48,Middleweight,Chidi Njokuani,https://www.fightstats.xyz/search?q=Chidi Njokuani Profile,https://www.fightstats.xyz/search?q=Duško Todorović Profile,Polyana Viana,Decision,3,5:00,"Women's Strawweight",Tabatha Ricci,https://www.fightstats.xyz/search?q=Tabatha Ricci Profile,https://www.fightstats.xyz/search?q=Polyana Viana Profile,Eryk Anders,Decision,3,5:00,Middleweight,Jun Yong Park,https://www.fightstats.xyz/search?q=Jun Yong Park Profile,https://www.fightstats.xyz/search?q=Eryk Anders Profile,Alen Amedovski,Submission,1,1:04,Middleweight,Joseph Holmes,https://www.fightstats.xyz/search?q=Joseph Holmes Profile,https://www.fightstats.xyz/search?q=Alen Amedovski Profile,Parker Porter,Submission,1,4:35,Heavyweight,Jailton Almeida,https://www.fightstats.xyz/search?q=Jailton Almeida Profile,https://www.fightstats.xyz/search?q=Parker Porter Profile,Omar Morales,TKO,2,3:05,Lightweight,Uroš Medić,https://www.fightstats.xyz/search?q=Uroš Medić Profile,https://www.fightstats.xyz/search?q=Omar Morales Profile,Vince Morales,Decision,3,5:00,Bantamweight,Jonathan Martinez,https://www.fightstats.xyz/search?q=Jonathan Martinez Profile,https://www.fightstats.xyz/search?q=Vince Morales Profile,Felipe Colares,TKO,3,3:00,Featherweight,Chase Hooper,https://www.fightstats.xyz/search?q=Chase Hooper Profile,https://www.fightstats.xyz/search?q=Felipe Colares Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bc02056c2dc45ac0822b,"May 14, 2022 (2022-05-14)",UFC on ESPN Błachowicz vs Rakić,Aleksandar Rakić,TKO,3,1:11,Light Heavyweight,Jan Błachowicz,https://www.fightstats.xyz/search?q=Jan Błachowicz Profile,https://www.fightstats.xyz/search?q=Aleksandar Rakić Profile,Nick Maximov,Technical,1,1:16,Middleweight,Andre Petroski,https://www.fightstats.xyz/search?q=Andre Petroski Profile,https://www.fightstats.xyz/search?q=Nick Maximov Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ion Cuțelaba,Submission,1,2:22,Light Heavyweight,Ryan Spann,https://www.fightstats.xyz/search?q=Ryan Spann Profile,https://www.fightstats.xyz/search?q=Ion Cuțelaba Profile,Louis Smolka,KO,3,0:49,Bantamweight,Davey Grant,https://www.fightstats.xyz/search?q=Davey Grant Profile,https://www.fightstats.xyz/search?q=Louis Smolka Profile,Amanda Ribas,Decision,3,5:00,"Women's Flyweight",Katlyn Chookagian,https://www.fightstats.xyz/search?q=Katlyn Chookagian Profile,https://www.fightstats.xyz/search?q=Amanda Ribas Profile,Frank Camacho,TKO,1,3:27,Lightweight,Manuel Torres,https://www.fightstats.xyz/search?q=Manuel Torres Profile,https://www.fightstats.xyz/search?q=Frank Camacho Profile,Jake Hadley,Decision,3,5:00,Flyweight,Allan Nascimento,https://www.fightstats.xyz/search?q=Allan Nascimento Profile,https://www.fightstats.xyz/search?q=Jake Hadley Profile,Andrea Lee,Decision,3,5:00,"Women's Flyweight",Viviane Araújo,https://www.fightstats.xyz/search?q=Viviane Araújo Profile,https://www.fightstats.xyz/search?q=Andrea Lee Profile,Alan Patrick,KO,2,3:22,Lightweight,Michael Johnson,https://www.fightstats.xyz/search?q=Michael Johnson Profile,https://www.fightstats.xyz/search?q=Alan Patrick Profile,Angela Hill,Decision,3,5:00,"Women's Strawweight",Virna Jandiroba,https://www.fightstats.xyz/search?q=Virna Jandiroba Profile,https://www.fightstats.xyz/search?q=Angela Hill Profile,Carlos Candelario,Decision,3,5:00,Flyweight,Tatsuro Taira,https://www.fightstats.xyz/search?q=Tatsuro Taira Profile,https://www.fightstats.xyz/search?q=Carlos Candelario Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
6445bc07056c2dc45ac0822c,"May 7, 2022 (2022-05-07)",UFC 274 Oliveira vs Gaethje,Justin Gaethje,Submission,1,3:22,Lightweight,Charles Oliveira,https://www.fightstats.xyz/search?q=Charles Oliveira Profile,https://www.fightstats.xyz/search?q=Justin Gaethje Profile,Melissa Gatto,Decision,3,5:00,"Women's Flyweight",Tracy Cortez,https://www.fightstats.xyz/search?q=Tracy Cortez Profile,https://www.fightstats.xyz/search?q=Melissa Gatto Profile,Kleydson Rodrigues,Decision,3,5:00,Flyweight,C.J. Vergara,https://www.fightstats.xyz/search?q=C.J. Vergara Profile,https://www.fightstats.xyz/search?q=Kleydson Rodrigues Profile,Ariane Carnelossi,Decision,3,5:00,"Women's Strawweight",Lupita Godinez,https://www.fightstats.xyz/search?q=Lupita Godinez Profile,https://www.fightstats.xyz/search?q=Ariane Carnelossi Profile,Fernie Garcia,Decision,3,5:00,Bantamweight,Journey Newson,https://www.fightstats.xyz/search?q=Journey Newson Profile,https://www.fightstats.xyz/search?q=Fernie Garcia Profile,,,,,,,,,Rose Namajunas (c),Decision,5,5:00,"Women's Strawweight",Carla Esparza,https://www.fightstats.xyz/search?q=Carla Esparza Profile,https://www.fightstats.xyz/search?q=Rose Namajunas (c) Profile,Tony Ferguson,KO,2,0:17,Lightweight,Michael Chandler,https://www.fightstats.xyz/search?q=Michael Chandler Profile,https://www.fightstats.xyz/search?q=Tony Ferguson Profile,Maurício Rua,Decision,3,5:00,Light Heavyweight,Ovince Saint Preux,https://www.fightstats.xyz/search?q=Ovince Saint Preux Profile,https://www.fightstats.xyz/search?q=Maurício Rua Profile,Khaos Williams,Decision,3,5:00,Welterweight,Randy Brown,https://www.fightstats.xyz/search?q=Randy Brown Profile,https://www.fightstats.xyz/search?q=Khaos Williams Profile,Danny Roberts,Decision,3,5:00,Welterweight,Francisco Trinaldo,https://www.fightstats.xyz/search?q=Francisco Trinaldo Profile,https://www.fightstats.xyz/search?q=Danny Roberts Profile,Norma Dumont,Decision,3,5:00,Catchweight (146.5 lb),Macy Chiasson,https://www.fightstats.xyz/search?q=Macy Chiasson Profile,https://www.fightstats.xyz/search?q=Norma Dumont Profile,Matt Schnell,Submission,1,2:14,Flyweight,Brandon Royval,https://www.fightstats.xyz/search?q=Brandon Royval Profile,https://www.fightstats.xyz/search?q=Matt Schnell Profile,Marcos Rogério de Lima,Decision,3,5:00,Heavyweight,Blagoy Ivanov,https://www.fightstats.xyz/search?q=Blagoy Ivanov Profile,https://www.fightstats.xyz/search?q=Marcos Rogério de Lima Profile,Cameron VanCamp,KO,1,2:35,Welterweight,André Fialho,https://www.fightstats.xyz/search?q=André Fialho Profile,https://www.fightstats.xyz/search?q=Cameron VanCamp Profile,,"Phoenix, Arizona",Ultimate Fighting Championship,Footprint Center
6445bc0c056c2dc45ac0822d,"April 30, 2022 (2022-04-30)",UFC on ESPN Font vs Vera,Rob Font,Decision,5,5:00,Catchweight (138.5 lb),Marlon Vera,https://www.fightstats.xyz/search?q=Marlon Vera Profile,https://www.fightstats.xyz/search?q=Rob Font Profile,Gina Mazany,TKO,2,3:11,"Women's Flyweight",Shanna Young,https://www.fightstats.xyz/search?q=Shanna Young Profile,https://www.fightstats.xyz/search?q=Gina Mazany Profile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jake Collier,Decision,3,5:00,Heavyweight,Andrei Arlovski,https://www.fightstats.xyz/search?q=Andrei Arlovski Profile,https://www.fightstats.xyz/search?q=Jake Collier Profile,Andre Fili,TKO,1,0:41,Featherweight,Joanderson Brito,https://www.fightstats.xyz/search?q=Joanderson Brito Profile,https://www.fightstats.xyz/search?q=Andre Fili Profile,Jared Gordon,Submission,3,4:11,Lightweight,Grant Dawson,https://www.fightstats.xyz/search?q=Grant Dawson Profile,https://www.fightstats.xyz/search?q=Jared Gordon Profile,Tristan Connelly,Decision,3,5:00,Featherweight,Darren Elkins,https://www.fightstats.xyz/search?q=Darren Elkins Profile,https://www.fightstats.xyz/search?q=Tristan Connelly Profile,Gerald Meerschaert,Decision,3,5:00,Middleweight,Krzysztof Jotko,https://www.fightstats.xyz/search?q=Krzysztof Jotko Profile,https://www.fightstats.xyz/search?q=Gerald Meerschaert Profile,Chase Sherman,Submission,1,2:11,Heavyweight,Alexander Romanov,https://www.fightstats.xyz/search?q=Alexander Romanov Profile,https://www.fightstats.xyz/search?q=Chase Sherman Profile,Daniel Lacerda,Submission,1,1:18,Flyweight,Francisco Figueiredo,https://www.fightstats.xyz/search?q=Francisco Figueiredo Profile,https://www.fightstats.xyz/search?q=Daniel Lacerda Profile,Yohan Lainesse,TKO,2,4:02,Welterweight,Gabriel Green,https://www.fightstats.xyz/search?q=Gabriel Green Profile,https://www.fightstats.xyz/search?q=Yohan Lainesse Profile,Mike Breeden,Decision,3,5:00,Lightweight,Natan Levy,https://www.fightstats.xyz/search?q=Natan Levy Profile,https://www.fightstats.xyz/search?q=Mike Breeden Profile,,"Enterprise, Nevada",Ultimate Fighting Championship,UFC Apex
